datetime,text,cleaned_text,sentiment,sentiment_value
2023-05-13 05:56:00+00:00,"FREE SUBSCRIPTION📲 ✅Receive daily updates on GST, income tax, finance, accounting, MSME, startups, legal news, case laws, and more. ✅Stay informed about the latest changes in the law and make sure you're always compliant. ✅Get expert advice from our team of experienced professionals. 📲Subscribe today by giving a miss call or sending a message to  +91 94296-91393 📞 #Karnataka #KarnatakaElectionResults",free subscription📲 ✅receive daily updates gst income tax finance accounting msme startups legal news case laws ✅stay informed latest changes law make sure youre always compliant ✅get expert advice team experienced professionals 📲subscribe today giving miss call sending message 📞,Positive,0.7845
2023-05-13 06:54:00+00:00,"Karnataka People won't vote for road , hospital , medical collage ,free vaccine, new airport , new metro or for heighest GST collection . They just vote for 2000rs ,10kg rice &  free electricity!  Including me all unpaid BJP supporters are in wrong assumption 🤦‍♂️",karnataka people wont vote road hospital medical collage free vaccine new airport new metro heighest gst collection vote rs kg rice free electricity including unpaid bjp supporters wrong assumption 🤦‍♂️,Positive,0.7506
2023-05-13 06:57:00+00:00,@gstindia @Infosys_GSTN new GST registration application pending since 17.4.23. Is it office working or not. Are they process following????,new gst registration application pending since office working process following,Neutral,0.0
2023-05-13 08:11:00+00:00,Regards to GST,regards gst,Neutral,0.0
2023-05-13 08:22:00+00:00,"@BJP4India at least, now on do something for the middle class or else U will be out in 2024. LPG SUBSIDY, GST, PRICE RISE, EPF PENSION, SENIOR CONCESSION IN RAILWAYS, MEDICAL AID TO MIDDLE CLASS, passenger trains on express rate etc DO OR GET LOSS",least something middle class else u lpg subsidy gst price rise epf pension senior concession railways medical aid middle class passenger trains express rate etc get loss,Negative,-0.3182
2023-05-13 09:01:00+00:00,"@narendramodi Inflation is for real, be it cooking gas or petrol, if poor voters are not taken care, all the money spend on urban infrastructure by collecting Gst, income tax, tax on petrol from poor will  not see you through 2024. Last election welfare scheme will not help.",inflation real cooking gas petrol poor voters taken care money spend urban infrastructure collecting gst income tax tax petrol poor see last election welfare scheme help,Negative,-0.0772
2023-05-13 10:18:00+00:00,Its looks like fake gst bill @askGST_GoI @FinMinIndia,looks like fake gst bill,Negative,-0.1531
2023-05-13 10:56:00+00:00,Someone on Twitter rightly called him Malware. 😂,someone twitter rightly called malware 😂,Positive,0.4404
2023-05-13 11:06:00+00:00,lest the modi & his chelas know that  #karnataka remembers : • PM didn't attend swamijis funeral • PM didn't come here when we were hit by  historic floods • HM let Amul graze on Nandini • closing of VSIL & many more  • we got LOANS when asked for our share of GST   (2/n),lest modi chelas know remembers • pm didnt attend swamijis funeral • pm didnt come hit historic floods • hm let amul graze nandini • closing vsil many • got loans asked share gst n,Positive,0.5122
2023-05-13 12:05:00+00:00,GST Rule in karnataka will be removed ? #Goods #Services #Crypto,gst rule karnataka removed,Neutral,0.0
2023-05-13 12:58:00+00:00,GST E-Invoicing Limit Reduced to Rs. 5CR (w.e.f. 01.08.2023)  #gst #gstupdates #incometax #tax #einvoice #invoice #taxation #chartedaccountant #law #finance #ahmedabad #india #5cr,gst einvoicing limit reduced rs cr wef,Neutral,0.0
2023-05-13 13:01:00+00:00,Lesson from Karnataka election: Imposition of new tax /GST resulting unbearable rise in prices  of essential commodities are not tolerable.  Decoity in guise of Toll gate must be stopped Reduce petrol price as you are buying it at subsidies or be ready to face public ire in 2024,lesson karnataka election imposition new tax gst resulting unbearable rise prices essential commodities tolerable decoity guise toll gate must stopped reduce petrol price buying subsidies ready face public ire,Positive,0.1531
2023-05-13 14:48:00+00:00,Special Drive against Fake GST Registrations All-India #GST #fake #registration,special drive fake gst registrations allindia,Negative,-0.1027
2023-05-13 15:19:00+00:00,Beware!! #GST #GSTupdates #gstdrive @cbic_india,beware,Neutral,0.0
2023-05-13 16:39:00+00:00,"@narendramodi Respected sir U loose Karnataka main reasons  Words. And no one ministers works for public. More corruption by all department  And gst harrashment , paper works make to loose in election and they want to see works school&etc Me. Shailesh shah  Gadag Karnataka",respected sir u loose karnataka main reasons words one ministers works public corruption department gst harrashment paper works make loose election want see works schooletc shailesh shah gadag karnataka,Negative,-0.0516
2023-05-13 17:24:00+00:00,Dear @RahulGandhi   1. FOCUS on Law and Order 2. Lower Personal Income Tax  3. Cap GST to 18-20% 4. Be a little Right of Center 5. Be Honest and Admit to Past Mistakes  And you will have the Indian voters' trust !  Cc @narendramodi @BJP4India @JPNadda,dear focus law order lower personal income tax cap gst little right center honest admit past mistakes indian voters trust cc,Positive,0.7216
2023-05-13 17:37:00+00:00,GST and fire rates on groceries,gst fire rates groceries,Negative,-0.34
2023-05-13 19:36:00+00:00,"For all of you #dubaiers , we shall hold a bigger event for the upcoming week!  Date: May 21st, 2023 Time: 18:00 - 21:00 GST  In Cafe Society, Tamani Hotel, Dubai Marina  You do not want to miss this #web3community #networkingevent , right before the #Dubai heat summer starts!",shall hold bigger event upcoming week date may st time gst cafe society tamani hotel dubai marina want miss right heat summer starts,Negative,-0.0772
2023-05-13 23:19:00+00:00,"Supreme Court's important decisions on Maharashtra and Delhi, White house on India's human rights issues, NHRC notice to  sports bodies, Manipur's drug issue, Pak Supreme Court locked horn with ISI and GST e-invoicing... https://piped.video/a1VsOSLXgYg",supreme courts important decisions maharashtra delhi white house indias human rights issues nhrc notice sports bodies manipurs drug issue pak supreme court locked horn isi gst einvoicing,Positive,0.8402
2023-05-14 01:21:00+00:00,Arrogance & India shining campaing is running so high tht ppl in power cut of from ppl struggle for keep businesses running finding jobs fuel prices n food grain prices so high even automobile prices goes so high coz of high GST so ppl r angry n here r the consequences,arrogance india shining campaing running high tht ppl power cut ppl struggle keep businesses running finding jobs fuel prices n food grain prices high even automobile prices goes high coz high gst ppl r angry n r consequences,Negative,-0.8779
2023-05-14 01:29:00+00:00,"#KarnatakaElectionResults2023   Dear @narendramodi Ji GM  You want 2024 to be different:  1. Lower Personal Income Tax 2. Cap GST to 20% 3. Right of Center 4. Law n Order 5. Humility in Leaders  2014 was Spring Revolution of India, not life long commitment   @narendramodi_in 🙏",dear ji gm want different lower personal income tax cap gst right center law n order humility leaders spring revolution india life long commitment 🙏,Positive,0.5106
2023-05-14 03:20:00+00:00,Update... piped.video/jNRkjNbvJk0 #Income tax #Raid at #Rajasthan and #Hariyana. #hotel #Highway #king is on radar. Huge #Cash found. See video. piped.video/jNRkjNbvJk0 @IncomeTaxIndia @cbdt @IncomeTaxRaj,update pipedvideojnrkjnbvjk tax radar huge found see video pipedvideojnrkjnbvjk,Positive,0.3182
2023-05-14 04:32:00+00:00,⏳Don't let your GST filings pile up. File your GSTR-4 returns today and take advantage of the late fee waiver.✅  #MothersDay #ESC2023 #RaghavChadha #BusinessNews #Entrepreneurship #SME #saataxation,⏳dont let gst filings pile file gstr returns today take advantage late fee waiver✅,Positive,0.25
2023-05-14 05:37:00+00:00,"Note bandi, GST, & Lockdown, all were clueless decisions of Narendra Modi, without discussing the authorities, which killed many thousands,& caused irreparable Loss to nation.",note bandi gst lockdown clueless decisions narendra modi without discussing authorities killed many thousands caused irreparable loss nation,Negative,-0.0541
2023-05-14 06:25:00+00:00,"Do ur party have any vision for karnataka  other than getting monthly 11k crores  from karnataka gst revenue and devoloping  bangalore only  is ur karnataka vision  ,congress on other hand distributing  money from bangalore to other party of karnataka",ur party vision karnataka getting monthly k crores karnataka gst revenue devoloping bangalore ur karnataka vision congress hand distributing money bangalore party karnataka,Positive,0.891
2023-05-14 06:51:00+00:00,@nsitharaman The income tax return filing process is terrible. Please see the method suggested by finance dept to resolve a technical issue. How many of our taxpayers can do these which only a software expert can do? Pls tell them to make it user friendly. @FinMinIndia @PMOIndia,income tax return filing process terrible please see method suggested finance dept resolve technical issue many taxpayers software expert pls tell make user friendly,Positive,0.6486
2023-05-14 08:10:00+00:00,How our Country has grown up on this 77 years... #IncomeTax,country grown years,Neutral,0.0
2023-05-14 08:20:00+00:00,@Swiggy Item total is 313.56 but you are asking me to pay 406.  Can you please explain the GST calculation??   @Swiggy You are charging 56.44 rs GST.  @TSConsumers  please look into this...,item total asking pay please explain gst calculation charging rs gst please look,Positive,0.4914
